gene_id,baseline_significant,frac_significant,direction_stability,rank_stability,is_stable
FBgn0000003,False,0.0,0.8571428571428571,0.9473460160883096,True
FBgn0000008,False,0.0,0.7142857142857143,0.83363670170082,True
FBgn0000014,False,0.0,0.5714285714285714,0.8387205683753156,True
FBgn0000015,False,0.0,1.0,0.971801420938289,True
FBgn0000017,False,0.0,1.0,0.9740277533125868,True
FBgn0000018,False,0.0,0.7142857142857143,0.8608909243927739,True
FBgn0000022,False,0.0,0.8571428571428571,0.9650881725480985,True
FBgn0000024,False,0.0,1.0,0.9394731176482102,True
FBgn0000028,False,0.0,1.0,0.9586782925253948,True
FBgn0000032,False,0.0,0.5714285714285714,0.8231460278316012,True
FBgn0000036,False,0.0,0.5714285714285714,0.8768422288767541,True
FBgn0000037,False,0.0,1.0,0.9641731744074531,True
FBgn0000038,False,0.0,,0.9732742254320552,True
FBgn0000039,False,0.0,1.0,0.9586782925253948,True
FBgn0000042,False,0.0,1.0,0.9787250699704461,True
FBgn0000043,False,0.0,1.0,0.995977922611708,True
FBgn0000044,False,0.0,1.0,0.9527626093594034,True
FBgn0000045,False,0.0,0.8571428571428571,0.889397764860157,True
FBgn0000046,False,0.0,1.0,0.9659346681541503,True
FBgn0000047,False,0.0,1.0,0.9441312900005872,True
FBgn0000052,False,0.0,1.0,0.9251071575362574,True
FBgn0000053,False,0.0,1.0,0.9798406826766876,True
FBgn0000054,False,0.0,0.8571428571428571,0.933092595854618,True
FBgn0000055,False,0.0,0.8571428571428571,0.9801636231969154,True
FBgn0000056,False,0.0,,0.9732742254320552,True
FBgn0000057,False,0.0,1.0,0.9337189047423327,True
FBgn0000061,False,0.0,0.7142857142857143,0.8879151742900202,True
FBgn0000063,False,0.0,1.0,0.9796058168437947,True
FBgn0000064,False,0.0,1.0,0.9872291703364453,True
FBgn0000071,True,0.14285714285714285,1.0,0.9999510696181473,False
FBgn0000075,False,0.0,1.0,0.9644276123930872,True
FBgn0000077,False,0.0,0.7142857142857143,0.8692286614604741,True
FBgn0000078,False,0.0,1.0,0.9946861605307968,True
FBgn0000079,False,0.0,1.0,0.9958898479243732,True
FBgn0000083,False,0.0,0.7142857142857143,0.8565067621787721,True
FBgn0000084,False,0.0,0.8571428571428571,0.8725461413500871,True
FBgn0000092,False,0.0,1.0,0.9887851564793612,True
FBgn0000094,False,0.0,1.0,0.9536727144618636,True
FBgn0000097,False,0.0,0.8571428571428571,0.9001233045622689,True
FBgn0000099,False,0.0,0.7142857142857143,0.8877732761826473,True
FBgn0000100,False,0.0,1.0,0.9411758949366841,True
FBgn0000108,False,0.0,1.0,0.9240013309063864,True
FBgn0000109,False,0.0,0.8571428571428571,0.8745718591587889,True
FBgn0000114,False,0.0,0.5714285714285714,0.8004912610338011,True
FBgn0000115,False,0.0,1.0,0.9660423149942262,True
FBgn0000116,False,0.0,1.0,0.999403049341397,True
FBgn0000117,False,0.0,1.0,0.9641144579492298,True
FBgn0000119,False,0.0,1.0,0.9573131348717046,True
FBgn0000120,False,0.0,,0.9732742254320552,True
FBgn0000121,False,0.0,0.7142857142857143,0.8373554107216252,True
FBgn0000137,False,0.0,0.8571428571428571,0.9801636231969154,True
FBgn0000139,False,0.0,1.0,0.9921515667508269,True
FBgn0000140,False,0.0,1.0,0.9197933180670542,True
FBgn0000142,False,0.0,1.0,0.9500322940520228,True
FBgn0000146,False,0.0,1.0,0.9957136985497035,True
FBgn0000147,False,0.0,1.0,0.9924745072710548,True
FBgn0000150,False,0.0,1.0,0.9759751825103243,True
FBgn0000152,False,0.0,1.0,0.9591627033057366,True
FBgn0000153,False,0.0,0.8571428571428571,0.861018143385591,True
FBgn0000157,False,0.0,1.0,0.9728729963008631,True
FBgn0000158,False,0.0,1.0,0.9325543616542383,True
FBgn0000163,False,0.0,0.8571428571428571,0.8942516587399448,True
FBgn0000166,False,0.0,0.7142857142857143,0.7894917111933142,True
FBgn0000171,False,0.0,0.5714285714285714,0.807830818311706,True
FBgn0000173,False,0.0,1.0,0.9665511909654942,True
FBgn0000179,False,0.0,1.0,0.9355489010236235,True
FBgn0000180,False,0.0,1.0,0.9561290196308692,True
FBgn0000181,False,0.0,1.0,0.9703971189791165,True
FBgn0000182,False,0.0,0.7142857142857143,0.8522889632630692,True
FBgn0000183,False,0.0,0.8571428571428571,0.939541620182804,True
FBgn0000206,False,0.0,,0.9732742254320552,True
FBgn0000210,False,0.0,0.8571428571428571,0.8837218405652438,True
FBgn0000212,False,0.0,1.0,0.9643395377057522,True
FBgn0000216,False,0.0,0.8571428571428571,0.9465533439022958,True
FBgn0000221,False,0.0,1.0,0.9722271152604075,True
FBgn0000227,False,0.0,,0.9732742254320552,True
FBgn0000228,False,0.0,0.8571428571428571,0.90775644413129,True
FBgn0000229,False,0.0,0.7142857142857143,0.8301137142074256,True
FBgn0000233,False,0.0,1.0,0.9688607049889417,True
FBgn0000239,False,0.0,0.8571428571428571,0.9195780243869023,True
FBgn0000241,False,0.0,0.5714285714285714,0.7466874131485722,True
FBgn0000242,False,0.0,1.0,0.9616972970857065,True
FBgn0000244,False,0.0,1.0,0.9908402325171746,True
FBgn0000246,False,0.0,0.7142857142857143,0.7772982600356213,True
FBgn0000247,False,0.0,1.0,0.9551014816119625,True
FBgn0000250,False,0.0,0.8571428571428571,0.9293836729101834,True
FBgn0000251,False,0.0,1.0,0.9494940598516431,True
FBgn0000253,False,0.0,0.8571428571428571,0.874464212318713,True
FBgn0000256,False,0.0,1.0,0.9926115123402423,True
FBgn0000257,False,0.0,1.0,0.9248625056269939,True
FBgn0000258,False,0.0,0.5714285714285714,0.6894780106863955,True
FBgn0000259,False,0.0,0.5714285714285714,0.7718669876499716,True
FBgn0000261,False,0.0,1.0,0.95143170297301,True
FBgn0000273,False,0.0,0.7142857142857143,0.8556945178400173,True
FBgn0000274,False,0.0,,0.9732742254320552,True
FBgn0000276,False,0.0,1.0,0.8988511146340986,True
FBgn0000277,False,0.0,0.8571428571428571,0.8608517800872918,True
FBgn0000278,False,0.0,1.0,0.9946861605307968,True
FBgn0000279,False,0.0,1.0,0.9833930283991936,True
FBgn0000280,False,0.0,0.8571428571428571,0.9141271798485116,True
FBgn0000281,False,0.0,0.7142857142857143,0.9063227839430059,True
FBgn0000283,False,0.0,0.8571428571428571,0.9183449787642143,True
FBgn0000286,False,0.0,1.0,0.9950776035856184,True
FBgn0000287,False,0.0,0.5714285714285714,0.8456001800638052,True
FBgn0000289,False,0.0,1.0,0.9694674417239152,True
FBgn0000299,False,0.0,1.0,0.9969956745542442,True
FBgn0000303,False,0.0,1.0,0.9454426242342395,True
FBgn0000307,False,0.0,0.42857142857142855,0.7625114986397354,True
FBgn0000308,False,0.0,0.8571428571428571,0.8804141467520012,True
FBgn0000313,False,0.0,1.0,0.9743115495273325,True
FBgn0000316,False,0.0,0.7142857142857143,0.8536492278785743,True
FBgn0000317,False,0.0,0.7142857142857143,0.8647172802536551,True
FBgn0000318,False,0.0,1.0,0.9758577495938778,True
FBgn0000319,False,0.0,1.0,0.939453545495469,True
FBgn0000320,False,0.0,1.0,0.9123999373691112,True
FBgn0000326,False,0.0,1.0,0.9685279783923434,True
FBgn0000330,False,0.0,1.0,0.9459515002055076,True
FBgn0000337,False,0.0,0.5714285714285714,0.8184682833264831,True
FBgn0000338,False,0.0,1.0,0.9645841896150158,True
FBgn0000339,False,0.0,0.7142857142857143,0.8256121190769772,True
FBgn0000346,False,0.0,1.0,0.9953222554948818,True
FBgn0000351,False,0.0,1.0,0.9760045407394359,True
FBgn0000352,False,0.0,1.0,0.962196386980604,True
